Date,Open,High,Low,Close,Volume
2020-01-03 08:00:00,113.8,118.46,113.8,118.4,3.02097
2020-01-03 12:00:00,118.65,118.65,117.59,117.59,36.55791
2020-01-03 16:00:00,119.59,119.67,119.05,119.63,8.94434
2020-01-03 20:00:00,119.3,120.0,119.3,120.0,2.2571
2020-01-04 00:00:00,120.0,120.0,119.68,119.68,8.6699
2020-01-04 04:00:00,119.31,119.68,119.31,119.64,0.41347
2020-01-04 08:00:00,119.76,119.76,119.64,119.64,9.50397
2020-01-04 12:00:00,119.4,119.59,119.29,119.29,2.09779
2020-01-04 16:00:00,119.29,120.39,119.29,120.39,1.12898
2020-01-04 20:00:00,120.39,120.39,120.39,120.39,0.0
2020-01-05 00:00:00,120.39,120.97,120.39,120.97,1.67015
2020-01-05 04:00:00,122.0,122.0,122.0,122.0,0.61794
2020-01-05 08:00:00,122.0,122.0,122.0,122.0,0.0
2020-01-05 12:00:00,122.0,122.59,122.0,122.52,1.08685
2020-01-05 16:00:00,123.0,123.54,123.0,123.54,3.86332
2020-01-05 20:00:00,122.96,123.3,121.1,121.1,3.73285
2020-01-06 00:00:00,121.2,124.71,121.2,124.38,0.64767
2020-01-06 04:00:00,124.38,124.38,124.38,124.38,0.0
2020-01-06 08:00:00,124.43,126.42,124.43,126.42,23.46531
2020-01-06 12:00:00,127.28,127.28,124.0,124.0,1.45493
2020-01-06 16:00:00,124.0,124.0,123.85,123.85,2.26961
2020-01-06 20:00:00,124.69,128.14,122.0,128.14,43.67185
2020-01-07 00:00:00,128.86,129.0,128.14,128.59,6.24874
2020-01-07 04:00:00,128.14,128.14,127.28,127.88,4.28452
2020-01-07 08:00:00,127.82,128.26,127.36,128.26,3.47076
2020-01-07 12:00:00,127.28,127.28,124.71,124.71,6.46062
2020-01-07 16:00:00,125.9,128.57,125.9,128.1,39.00494
2020-01-07 20:00:00,129.0,129.85,126.68,128.1,16.28927
2020-01-08 00:00:00,128.2,132.28,128.17,129.34,10.57749
2020-01-08 04:00:00,129.85,129.89,127.8,128.82,4.44612
2020-01-08 08:00:00,128.16,129.52,128.16,129.52,11.52094
2020-01-08 12:00:00,129.05,129.17,126.42,127.3,94.91116
2020-01-08 16:00:00,126.68,127.15,124.16,124.31,102.56576
2020-01-08 20:00:00,123.85,126.78,123.84,126.21,15.40935
2020-01-09 00:00:00,126.21,126.68,125.57,125.73,1.1
2020-01-09 04:00:00,125.73,126.21,125.2,125.53,1.86031
2020-01-09 08:00:00,125.26,125.26,124.0,124.55,9.55677
2020-01-09 12:00:00,124.55,124.78,124.31,124.31,0.46241
2020-01-09 16:00:00,124.31,124.31,121.7,123.65,21.76383
2020-01-09 20:00:00,124.31,125.26,121.28,123.57,19.96942
2020-01-10 00:00:00,123.84,123.89,122.89,122.89,0.6
2020-01-10 04:00:00,122.9,122.9,121.67,122.89,2.67063
2020-01-10 08:00:00,122.42,124.78,121.68,124.08,25.77337
2020-01-10 12:00:00,124.78,128.14,124.55,128.11,99.71138
2020-01-10 16:00:00,128.14,130.58,126.42,128.64,36.82832
2020-01-10 20:00:00,128.75,129.99,127.63,129.99,2.49
2020-01-11 00:00:00,129.52,130.27,128.57,129.03,19.43714
2020-01-11 04:00:00,128.57,129.05,128.1,128.6,1.4995
